,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry1Ia34,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia35,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia36,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia38,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia39,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia4,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia40,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia5,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.3,0.3125,0.25806451612903225
Cry1Ia6,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia7,0.35294117647058826,0.25,0.42105263157894735,0.3333333333333333,0.45,0.2777777777777778,0.275,0.3181818181818182,0.2
Cry1Ia8,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia9,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3181818181818182,0.25806451612903225
Cry1Ib1,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.3333333333333333,0.45,0.2807017543859649,0.3,0.375,0.5
Cry1Ib10,0.35294117647058826,0.3157894736842105,0.42105263157894735,0.25,0.45,0.26666666666666666,0.3191489361702128,0.375,0.5
