,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry73Aa1,0.3029827315541601,0.21777777777777776,0.27977315689981097,0.2777777777777778,0.29850746268656714,0.23880597014925373,0.3062200956937799,0.2859259259259259,0.35714285714285715
Cry73Ba1,0.314785373608903,0.23076923076923078,0.26881720430107525,0.2784,0.32805071315372425,0.22388059701492538,0.3108974358974359,0.2932098765432099,0.2962962962962963
Cry73Ba2,0.314785373608903,0.23076923076923078,0.26881720430107525,0.2784,0.32805071315372425,0.22388059701492538,0.3108974358974359,0.2932098765432099,0.2962962962962963
Cry7Aa1,0.38372093023255816,0.24338624338624337,0.30237154150197626,0.2664576802507837,0.3518821603927987,0.24034334763948498,0.36333333333333334,0.3623417721518987,0.2916666666666667
Cry7Aa2,0.3803986710963455,0.24607329842931938,0.3073852295409182,0.2718600953895072,0.3501628664495114,0.24152542372881355,0.3588039867109635,0.3659305993690852,0.2962962962962963
Cry7Ab1,0.38731218697829717,0.25925925925925924,0.29740518962075846,0.2711598746081505,0.34796747967479674,0.2425531914893617,0.37166666666666665,0.370253164556962,0.2962962962962963
Cry7Ab2,0.39065108514190316,0.25396825396825395,0.3073852295409182,0.2807570977917981,0.3544715447154472,0.24680851063829787,0.36993243243243246,0.37183544303797467,0.2962962962962963
Cry7Ab3,0.39065108514190316,0.25925925925925924,0.3073852295409182,0.27804107424960506,0.35609756097560974,0.24680851063829787,0.3729096989966555,0.37183544303797467,0.2962962962962963
Cry7Ab4,0.395,0.25396825396825395,0.3033932135728543,0.27330173775671407,0.3518821603927987,0.24358974358974358,0.3779264214046823,0.37598736176935227,0.2962962962962963
Cry7Ab5,0.38079470198675497,0.25396825396825395,0.3022312373225152,0.26947040498442365,0.3622641509433962,0.24060150375939848,0.3724832214765101,0.3640625,0.35
Cry7Ab6,0.39398998330550916,0.25925925925925924,0.3033932135728543,0.2727272727272727,0.3485342019543974,0.2425531914893617,0.37542087542087543,0.3744075829383886,0.2962962962962963
Cry7Ab7,0.39065108514190316,0.25925925925925924,0.3073852295409182,0.27804107424960506,0.35609756097560974,0.24680851063829787,0.3729096989966555,0.37183544303797467,0.2962962962962963
Cry7Ab8,0.39065108514190316,0.25925925925925924,0.3073852295409182,0.27804107424960506,0.35609756097560974,0.24680851063829787,0.3729096989966555,0.37183544303797467,0.2962962962962963
Cry7Ab9,0.39065108514190316,0.25688073394495414,0.30628803245436104,0.27602523659305994,0.34527687296416937,0.24680851063829787,0.36993243243243246,0.37320574162679426,0.35
Cry7Ac1,0.37436762225969644,0.25142857142857145,0.28544776119402987,0.26224328593996843,0.3399014778325123,0.22362869198312235,0.3587140439932318,0.36075949367088606,0.5384615384615384
Cry7Ba1,0.36614853195164077,0.23868312757201646,0.27613412228796846,0.26788685524126454,0.31313131313131315,0.2727272727272727,0.4181184668989547,0.3449920508744038,0.5454545454545454
Cry7Bb1,0.3594548551959114,0.24669603524229075,0.28284671532846717,0.27342549923195086,0.306368330464716,0.22641509433962265,0.42214532871972316,0.33900928792569657,0.2564102564102564
Cry7Ca1,0.36451612903225805,0.22674418604651161,0.27345309381237526,0.2670906200317965,0.2986577181208054,0.24489795918367346,0.9948979591836735,0.3402555910543131,0.20833333333333334
